Detectors,DataTypes,Resources,Locations,Units,2022,2023,2024,2025,2026,2027,2028,2029,2030,Explanation
Total,Reco-Sim,CPU,Total,MHr,11.244,6.245,6.661,16.165,35.525,35.525,34.450,38.050,40.450,Sum processing across Detectors
Total,Reco-Sim,CPU Wall,Total,MHr,16.063,8.921,9.515,23.093,50.750,50.750,49.214,54.357,57.786,Sum processing across Detectors
Total,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,20.171,11.202,11.948,28.998,63.727,63.727,61.799,68.257,72.562,Sum processing across Detectors
Total,Reco-Sim,CPU Cores,Total,Cores,1833.721,1018.387,1086.208,2636.171,5793.379,5793.379,5618.069,6205.153,6596.543,Sum processing across Detectors
Total,Reco-Data,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,11.840,Sum processing across Detectors
Total,Reco-Data,CPU,Total,MHr,1.117,0.000,4.184,8.418,10.102,5.918,1.684,4.301,21.410,Sum processing across Detectors
Total,Reco-Data,CPU Wall,Total,MHr,1.596,0.000,5.977,12.026,14.431,8.454,2.405,6.144,30.586,Sum processing across Detectors
Total,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,2.004,0.000,7.506,15.101,18.122,10.616,3.020,7.715,38.407,Sum processing across Detectors
Total,Reco-Data,CPU Cores,Total,Cores,182.141,0.000,682.350,1372.856,1647.427,965.077,274.571,701.402,3491.520,Sum processing across Detectors
Total,Analysis-Data,CPU,Total,MHr,3.092,3.092,5.184,7.301,5.051,5.051,5.051,7.202,12.898,Sum processing across Detectors
Total,Analysis-Data,CPU Wall,Total,MHr,4.418,4.418,7.406,10.431,7.216,7.216,7.216,10.288,18.425,Sum processing across Detectors
Total,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,5.547,5.547,9.300,13.098,9.061,9.061,9.061,12.919,23.137,Sum processing across Detectors
Total,Analysis-Data,CPU Cores,Total,Cores,504.287,504.287,845.462,1190.714,823.713,823.713,823.713,1174.415,2103.353,Sum processing across Detectors
Total,Analysis-Sim,CPU,Total,MHr,10.022,11.267,12.384,15.843,20.683,20.683,17.658,18.558,19.158,Sum processing across Detectors
Total,Analysis-Sim,CPU Wall,Total,MHr,14.317,16.096,17.692,22.632,29.547,29.547,25.225,26.511,27.368,Sum processing across Detectors
Total,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,17.978,20.212,22.216,28.419,37.102,37.102,31.676,33.290,34.366,Sum processing across Detectors
Total,Analysis-Sim,CPU Cores,Total,Cores,1634.326,1837.482,2019.610,2583.588,3372.890,3372.890,2879.597,3026.368,3124.215,Sum processing across Detectors
Total,Total,GPU,Total,MHr,8.512,0.795,0.832,6.100,24.500,24.500,27.200,27.420,39.040,Sum processing across Detectors
Total,Total,CPU,Total,MHr,25.475,20.604,28.413,47.727,71.361,67.176,58.842,68.110,93.915,Sum processing across Detectors
Total,Total,CPU Wall,Total,MHr,36.393,29.435,40.591,68.182,101.944,95.966,84.061,97.300,134.165,Sum processing across Detectors
Total,Total,CPU kHS23-Yr,Total,kHS23-Yr,45.699,36.962,50.970,85.617,128.011,120.506,105.555,122.181,168.472,Sum processing across Detectors
Total,Total,CPU Cores,Total,Cores,4154.474,3360.155,4633.629,7783.329,11637.409,10955.059,9595.950,11107.338,15315.631,Sum processing across Detectors
SP,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
SP,Reco-Sim,Disk,Total,TB,165.330,1113.750,293.700,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
SP,Reco-Sim,Tape,Total,TB,110.220,742.500,195.800,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Reco-Data,Disk,Total,TB,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
SP,Reco-Data,Tape,Total,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
DP,Reco-Sim,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
DP,Reco-Sim,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Reco-Data,Disk,Total,TB,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
DP,Reco-Data,Tape,Total,TB,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Test,Disk,Total,TB,130.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Test,Tape,Total,TB,130.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Raw-Data,Disk,Total,TB,0.000,0.000,5600.000,1400.000,1400.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,Raw-Data,Tape,Total,TB,0.000,0.000,5600.000,1400.000,1400.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,TP,Disk,Total,TB,0.000,0.200,1362.000,2000.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,TP,Tape,Total,TB,0.000,0.100,681.000,1000.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Reco-Sim,Disk,Total,TB,0.000,0.000,1750.980,3300.000,3300.000,3300.000,0.000,0.000,0.000,"Scale by number of copies, 3.00"
PDHD,Reco-Sim,Tape,Total,TB,0.000,0.000,583.660,1100.000,1100.000,1100.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Reco-Data,Disk,Total,TB,0.000,0.000,2800.000,3500.000,4200.000,1400.000,700.000,0.000,0.000,"Scale by number of copies, 4.00"
PDHD,Reco-Data,Tape,Total,TB,0.000,0.000,700.000,875.000,1050.000,350.000,175.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Test,Disk,Total,TB,17.600,287.800,182.600,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,Test,Tape,Total,TB,8.800,143.900,91.300,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Raw-Data,Disk,Total,TB,0.000,0.000,1122.000,4488.000,1122.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,Raw-Data,Tape,Total,TB,0.000,0.000,1122.000,4488.000,1122.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,TP,Disk,Total,TB,0.000,0.600,0.000,2000.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,TP,Tape,Total,TB,0.000,0.300,0.000,1000.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Reco-Sim,Disk,Total,TB,0.000,0.000,118.800,3366.000,3366.000,3366.000,0.000,0.000,0.000,"Scale by number of copies, 3.00"
PDVD,Reco-Sim,Tape,Total,TB,0.000,0.000,39.600,1122.000,1122.000,1122.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Reco-Data,Disk,Total,TB,0.000,0.000,408.000,2040.000,2448.000,2040.000,408.000,0.000,0.000,"Scale by number of copies, 4.00"
PDVD,Reco-Data,Tape,Total,TB,0.000,0.000,102.000,510.000,612.000,510.000,102.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Test,Disk,Total,TB,0.000,10.400,0.400,1000.000,1000.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,Test,Tape,Total,TB,0.000,5.200,0.200,500.000,500.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
FDVD,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16036.446,14251.012,"Scale by number of copies, 1.00"
FDVD,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32072.893,28502.024,"Scale by number of copies, 2.00"
FDVD,TP,Disk,Total,TB,0.000,0.000,0.000,0.000,2100.000,3100.000,3100.000,2824.601,2510.121,"Scale by number of copies, 1.00"
FDVD,TP,Tape,Total,TB,0.000,0.000,0.000,0.000,2100.000,3100.000,3100.000,2824.601,2510.121,"Scale by number of copies, 1.00"
FDVD,Reco-Sim,Disk,Total,TB,2553.690,238.500,249.540,450.000,450.000,450.000,1260.000,1260.000,1260.000,"Scale by number of copies, 1.50"
FDVD,Reco-Sim,Tape,Total,TB,1702.460,159.000,166.360,300.000,300.000,300.000,840.000,840.000,840.000,"Scale by number of copies, 1.00"
FDVD,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.000,176.000,"Scale by number of copies, 2.00"
FDVD,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,88.000,"Scale by number of copies, 1.00"
FDVD,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,1050.000,2600.000,2600.000,2369.021,2105.263,"Scale by number of copies, 1.00"
FDVD,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,1050.000,2600.000,2600.000,2369.021,2105.263,"Scale by number of copies, 1.00"
FDHD,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3758.542,6680.162,"Scale by number of copies, 1.00"
FDHD,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7517.084,13360.324,"Scale by number of copies, 2.00"
FDHD,TP,Disk,Total,TB,0.000,0.000,0.000,0.000,2000.000,3000.000,3000.000,2733.485,2429.150,"Scale by number of copies, 1.00"
FDHD,TP,Tape,Total,TB,0.000,0.000,0.000,0.000,2000.000,3000.000,3000.000,2733.485,2429.150,"Scale by number of copies, 1.00"
FDHD,Reco-Sim,Disk,Total,TB,54.780,652.740,678.870,450.000,450.000,450.000,1200.000,1200.000,1200.000,"Scale by number of copies, 1.50"
FDHD,Reco-Sim,Tape,Total,TB,36.520,435.160,452.580,300.000,300.000,300.000,800.000,800.000,800.000,"Scale by number of copies, 1.00"
FDHD,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,132.000,"Scale by number of copies, 2.00"
FDHD,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,66.000,"Scale by number of copies, 1.00"
FDHD,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,2600.000,2277.904,2024.291,"Scale by number of copies, 1.00"
FDHD,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,2600.000,2277.904,2024.291,"Scale by number of copies, 1.00"
ND-SAND,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,"Scale by number of copies, 1.00"
ND-SAND,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 2.00"
ND-SAND,Reco-Sim,Disk,Total,TB,0.000,0.000,0.000,37.500,187.500,187.500,187.500,750.000,1125.000,"Scale by number of copies, 1.50"
ND-SAND,Reco-Sim,Tape,Total,TB,0.000,0.000,0.000,25.000,125.000,125.000,125.000,500.000,750.000,"Scale by number of copies, 1.00"
ND-SAND,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 2.00"
ND-SAND,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 1.00"
ND-SAND,Test,Disk,Total,TB,0.000,0.000,200.000,200.000,200.000,200.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-SAND,Test,Tape,Total,TB,0.000,0.000,200.000,200.000,200.000,200.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 2.00"
ND-LAr+TMS,Reco-Sim,Disk,Total,TB,0.000,0.000,0.000,75.000,375.000,375.000,375.000,375.000,375.000,"Scale by number of copies, 1.50"
ND-LAr+TMS,Reco-Sim,Tape,Total,TB,0.000,0.000,0.000,50.000,250.000,250.000,250.000,250.000,250.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600.000,"Scale by number of copies, 2.00"
ND-LAr+TMS,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Test,Disk,Total,TB,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Test,Tape,Total,TB,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
SP,Raw-Data,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Raw-Data,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Raw-Data,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Tape,US,TB,110.220,742.500,195.800,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
SP,Reco-Sim,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Disk,US,TB,82.665,556.875,146.850,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Sim,Disk,Global,TB,82.665,556.875,146.850,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,CPU,US,MHr,0.150,1.012,0.267,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Sim,CPU,CERN,MHr,0.038,0.253,0.067,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Sim,CPU,Global,MHr,0.188,1.266,0.334,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,CPU kHS23-Yr,US,kHS23-Yr,0.270,1.816,0.479,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.067,0.454,0.120,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Sim,CPU kHS23-Yr,Global,kHS23-Yr,0.337,2.270,0.599,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Sim,CPU Cores,US,Cores,24.511,165.117,43.542,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Sim,CPU Cores,CERN,Cores,6.128,41.279,10.886,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Sim,CPU Cores,Global,Cores,30.638,206.397,54.428,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,Tape,US,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
SP,Reco-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Data,Disk,US,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Reco-Data,Disk,Global,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,CPU,US,MHr,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Data,CPU,CERN,MHr,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Data,CPU,Global,MHr,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,CPU kHS23-Yr,US,kHS23-Yr,0.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Data,CPU kHS23-Yr,Global,kHS23-Yr,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Reco-Data,CPU Cores,US,Cores,70.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Reco-Data,CPU Cores,CERN,Cores,17.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Reco-Data,CPU Cores,Global,Cores,88.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Test,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Test,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
SP,Analysis-Data,CPU,US,MHr,1.227,1.227,1.227,1.227,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Data,CPU,CERN,MHr,0.307,0.307,0.307,0.307,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Data,CPU,Global,MHr,1.534,1.534,1.534,1.534,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Data,CPU kHS23-Yr,US,kHS23-Yr,2.201,2.201,2.201,2.201,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.550,0.550,0.550,0.550,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Data,CPU kHS23-Yr,Global,kHS23-Yr,2.751,2.751,2.751,2.751,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Data,CPU Cores,US,Cores,200.083,200.083,200.083,200.083,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Data,CPU Cores,CERN,Cores,50.021,50.021,50.021,50.021,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Data,CPU Cores,Global,Cores,250.104,250.104,250.104,250.104,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Sim,CPU,US,MHr,1.835,1.835,1.835,1.835,1.835,1.835,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Sim,CPU,CERN,MHr,0.459,0.459,0.459,0.459,0.459,0.459,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Sim,CPU,Global,MHr,2.294,2.294,2.294,2.294,2.294,2.294,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Sim,CPU kHS23-Yr,US,kHS23-Yr,3.292,3.292,3.292,3.292,3.292,3.292,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.823,0.823,0.823,0.823,0.823,0.823,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Sim,CPU kHS23-Yr,Global,kHS23-Yr,4.115,4.115,4.115,4.115,4.115,4.115,0.000,0.000,0.000,Split  by 0.50
SP,Analysis-Sim,CPU Cores,US,Cores,299.242,299.242,299.242,299.242,299.242,299.242,0.000,0.000,0.000,Split  by 0.40
SP,Analysis-Sim,CPU Cores,CERN,Cores,74.810,74.810,74.810,74.810,74.810,74.810,0.000,0.000,0.000,Split  by 0.10
SP,Analysis-Sim,CPU Cores,Global,Cores,374.052,374.052,374.052,374.052,374.052,374.052,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Raw-Data,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Raw-Data,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Tape,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
DP,Reco-Sim,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Disk,US,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Sim,Disk,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,CPU,US,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Sim,CPU,CERN,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Sim,CPU,Global,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,CPU kHS23-Yr,US,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Sim,CPU kHS23-Yr,CERN,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Sim,CPU kHS23-Yr,Global,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Sim,CPU Cores,US,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Sim,CPU Cores,CERN,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Sim,CPU Cores,Global,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Data,Tape,US,TB,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 1.00
DP,Reco-Data,Tape,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Data,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Data,Disk,US,TB,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Data,Disk,CERN,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Reco-Data,Disk,Global,TB,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Data,CPU,US,MHr,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Data,CPU,CERN,MHr,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Data,CPU,Global,MHr,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Data,CPU kHS23-Yr,US,kHS23-Yr,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Data,CPU kHS23-Yr,CERN,kHS23-Yr,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Data,CPU kHS23-Yr,Global,kHS23-Yr,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Reco-Data,CPU Cores,US,Cores,2.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.40
DP,Reco-Data,CPU Cores,CERN,Cores,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.10
DP,Reco-Data,CPU Cores,Global,Cores,2.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Test,Tape,US,TB,65.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Test,Tape,CERN,TB,65.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Test,Tape,Global,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.00
DP,Test,Disk,US,TB,65.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
DP,Test,Disk,CERN,TB,65.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Split  by 0.50
