Detectors,DataTypes,Resources,Locations,Units,2022,2023,2024,2025,2026,2027,2028,2029,2030,Explanation
PDVD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,1.215,6.073,7.287,6.073,1.215,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,1.525,7.625,9.151,7.625,1.525,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,138.645,693.224,831.869,693.224,138.645,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.607,3.036,3.644,3.644,3.644,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.763,3.813,4.575,4.575,4.575,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,69.322,346.612,415.934,415.934,415.934,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Analysis-Sim,CPU Wall,Total,MHr,0.000,2.732,2.732,2.732,2.732,2.732,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,3.431,3.431,3.431,3.431,3.431,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Analysis-Sim,CPU Cores,Total,Cores,0.000,311.888,311.888,311.888,311.888,311.888,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Sim,CPU Wall,Total,MHr,0.000,2.679,2.679,2.679,2.679,2.679,5.357,5.357,5.357,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,3.364,3.364,3.364,3.364,3.364,6.727,6.727,6.727,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Sim,CPU Cores,Total,Cores,0.000,305.773,305.773,305.773,305.773,305.773,611.546,611.546,611.546,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.929,7.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.933,9.866,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.467,896.934,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.964,3.929,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.467,4.933,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.234,448.467,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Analysis-Sim,CPU Wall,Total,MHr,0.000,1.339,1.339,1.339,1.339,1.339,2.679,2.679,2.679,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,1.682,1.682,1.682,1.682,1.682,3.364,3.364,3.364,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Analysis-Sim,CPU Cores,Total,Cores,0.000,152.886,152.886,152.886,152.886,152.886,305.773,305.773,305.773,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Sim,CPU Wall,Total,MHr,0.000,2.679,2.679,2.679,2.679,2.679,5.357,5.357,5.357,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,3.364,3.364,3.364,3.364,3.364,6.727,6.727,6.727,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Sim,CPU Cores,Total,Cores,0.000,305.773,305.773,305.773,305.773,305.773,611.546,611.546,611.546,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Sim,GPU Wall,Total,MHr,0.000,2.143,2.143,2.143,2.143,2.143,4.286,4.286,4.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,2.691,2.691,2.691,2.691,2.691,5.382,5.382,5.382,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Sim,GPU Cores,Total,Cores,0.000,244.618,244.618,244.618,244.618,244.618,489.237,489.237,489.237,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.090,6.270,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.624,7.873,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.584,715.753,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.471,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.197,0.592,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.939,53.816,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.045,3.135,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.312,3.937,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.292,357.877,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Analysis-Sim,CPU Wall,Total,MHr,0.000,1.339,1.339,1.339,1.339,1.339,2.679,2.679,2.679,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,1.682,1.682,1.682,1.682,1.682,3.364,3.364,3.364,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Analysis-Sim,CPU Cores,Total,Cores,0.000,152.886,152.886,152.886,152.886,152.886,305.773,305.773,305.773,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,0.343,0.343,1.714,1.714,1.714,6.857,10.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.431,0.431,2.153,2.153,2.153,8.611,12.916,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,39.139,39.139,195.695,195.695,195.695,782.779,1174.168,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.382,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.345,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,0.086,0.086,0.429,0.429,0.429,1.714,2.571,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.108,0.108,0.538,0.538,0.538,2.153,3.229,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,9.785,9.785,48.924,48.924,48.924,195.695,293.542,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,6.571,6.571,32.857,32.857,32.857,32.857,32.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,8.252,8.252,41.259,41.259,41.259,41.259,41.259,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,750.163,750.163,3750.815,3750.815,3750.815,3750.815,3750.815,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,6.571,6.571,32.857,32.857,32.857,32.857,32.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,8.252,8.252,41.259,41.259,41.259,41.259,41.259,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,750.163,750.163,3750.815,3750.815,3750.815,3750.815,3750.815,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.450,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1859.100,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.450,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1859.100,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.071,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.113,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,464.775,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,1.643,1.643,8.214,8.214,8.214,8.214,8.214,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,2.063,2.063,10.315,10.315,10.315,10.315,10.315,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,187.541,187.541,937.704,937.704,937.704,937.704,937.704,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
SP,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU,Total,MHr,11.651,7.500,7.500,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU Wall,Total,MHr,16.644,10.714,10.714,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU kHS23-Yr,Total,kHS23-Yr,20.900,13.454,13.454,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU Cores,Total,Cores,1900.005,1223.092,1223.092,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDHD,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDHD,Total,CPU,Total,MHr,5.625,5.625,10.626,11.876,13.127,9.793,3.334,0.000,0.000,Sum processing across DataTypes
PDHD,Total,CPU Wall,Total,MHr,8.036,8.036,15.180,16.966,18.752,13.989,4.763,0.000,0.000,Sum processing across DataTypes
PDHD,Total,CPU kHS23-Yr,Total,kHS23-Yr,10.091,10.091,19.062,21.304,23.547,17.566,5.981,0.000,0.000,Sum processing across DataTypes
PDHD,Total,CPU Cores,Total,Cores,917.319,917.319,1732.877,1936.766,2140.656,1596.950,543.705,0.000,0.000,Sum processing across DataTypes
DP,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU,Total,MHr,0.767,0.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU Wall,Total,MHr,1.095,0.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU kHS23-Yr,Total,kHS23-Yr,1.376,1.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU Cores,Total,Cores,125.052,100.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDVD,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDVD,Total,CPU,Total,MHr,0.000,5.737,7.013,12.114,13.389,12.539,3.401,0.000,0.000,Sum processing across DataTypes
PDVD,Total,CPU Wall,Total,MHr,0.000,8.196,10.018,17.305,19.127,17.913,4.858,0.000,0.000,Sum processing across DataTypes
PDVD,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,10.292,12.580,21.731,24.018,22.493,6.100,0.000,0.000,Sum processing across DataTypes
PDVD,Total,CPU Cores,Total,Cores,0.000,935.665,1143.633,1975.501,2183.469,2044.824,554.579,0.000,0.000,Sum processing across DataTypes
FDHD,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
FDHD,Total,CPU,Total,MHr,0.000,2.812,2.812,2.812,2.812,2.812,5.625,9.750,13.875,Sum processing across DataTypes
FDHD,Total,CPU Wall,Total,MHr,0.000,4.018,4.018,4.018,4.018,4.018,8.036,13.929,19.821,Sum processing across DataTypes
FDHD,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,5.045,5.045,5.045,5.045,5.045,10.091,17.490,24.890,Sum processing across DataTypes
FDHD,Total,CPU Cores,Total,Cores,0.000,458.659,458.659,458.659,458.659,458.659,917.319,1590.020,2262.720,Sum processing across DataTypes
FDVD,Total,GPU,Total,MHr,0.000,1.500,1.500,1.500,1.500,1.500,3.000,3.110,3.330,Sum processing across DataTypes
FDVD,Total,CPU,Total,MHr,0.000,2.812,2.812,2.812,2.812,2.812,5.625,7.820,12.209,Sum processing across DataTypes
FDVD,Total,CPU Wall,Total,MHr,0.000,4.018,4.018,4.018,4.018,4.018,8.036,11.171,17.441,Sum processing across DataTypes
FDVD,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,5.045,5.045,5.045,5.045,5.045,10.091,14.027,21.900,Sum processing across DataTypes
FDVD,Total,CPU Cores,Total,Cores,0.000,458.659,458.659,458.659,458.659,458.659,917.319,1275.196,1990.949,Sum processing across DataTypes
ND-SAND,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
ND-SAND,Total,CPU,Total,MHr,0.000,0.000,0.300,0.300,1.500,1.500,1.500,6.000,9.041,Sum processing across DataTypes
ND-SAND,Total,CPU Wall,Total,MHr,0.000,0.000,0.429,0.429,2.143,2.143,2.143,8.571,12.916,Sum processing across DataTypes
ND-SAND,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.538,0.538,2.691,2.691,2.691,10.763,16.219,Sum processing across DataTypes
ND-SAND,Total,CPU Cores,Total,Cores,0.000,0.000,48.924,48.924,244.618,244.618,244.618,978.474,1474.437,Sum processing across DataTypes
ND-LAr+TMS,Total,GPU,Total,MHr,0.000,0.000,4.600,4.600,23.000,23.000,23.000,23.000,34.400,Sum processing across DataTypes
ND-LAr+TMS,Total,CPU,Total,MHr,0.000,0.000,5.750,5.750,28.750,28.750,28.750,28.750,43.000,Sum processing across DataTypes
ND-LAr+TMS,Total,CPU Wall,Total,MHr,0.000,0.000,8.214,8.214,41.071,41.071,41.071,41.071,61.429,Sum processing across DataTypes
ND-LAr+TMS,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,10.315,10.315,51.574,51.574,51.574,51.574,77.136,Sum processing across DataTypes
ND-LAr+TMS,Total,CPU Cores,Total,Cores,0.000,0.000,937.704,937.704,4688.519,4688.519,4688.519,4688.519,7012.394,Sum processing across DataTypes
Total,Reco-Sim,GPU,Total,MHr,0.000,1.500,6.100,6.100,24.500,24.500,26.000,26.000,26.000,Sum processing across Detectors
Total,Reco-Sim,CPU,Total,MHr,7.500,15.075,19.915,16.165,35.525,35.525,31.700,35.300,37.700,Sum processing across Detectors
Total,Reco-Sim,CPU Wall,Total,MHr,10.714,21.536,28.450,23.093,50.750,50.750,45.286,50.429,53.857,Sum processing across Detectors
Total,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,13.454,27.043,35.725,28.998,63.727,63.727,56.866,63.324,67.629,Sum processing across Detectors
Total,Reco-Sim,CPU Cores,Total,Cores,1223.092,2458.415,3247.717,2636.171,5793.379,5793.379,5169.602,5756.686,6148.076,Sum processing across Detectors
Total,Reco-Data,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,11.730,Sum processing across Detectors
Total,Reco-Data,CPU,Total,MHr,1.567,0.333,4.184,8.418,10.102,5.918,1.684,4.213,21.322,Sum processing across Detectors
Total,Reco-Data,CPU Wall,Total,MHr,2.239,0.476,5.977,12.026,14.431,8.454,2.405,6.019,30.460,Sum processing across Detectors
Total,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,2.811,0.598,7.506,15.101,18.122,10.616,3.020,7.558,38.249,Sum processing across Detectors
Total,Reco-Data,CPU Cores,Total,Cores,255.541,54.371,682.350,1372.856,1647.427,965.077,274.571,687.052,3477.169,Sum processing across Detectors
Total,Analysis-Data,CPU,Total,MHr,3.351,0.283,2.092,4.209,5.051,5.051,5.051,2.107,7.803,Sum processing across Detectors
Total,Analysis-Data,CPU Wall,Total,MHr,4.787,0.405,2.989,6.013,7.216,7.216,7.216,3.009,11.147,Sum processing across Detectors
Total,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,6.011,0.508,3.753,7.551,9.061,9.061,9.061,3.779,13.997,Sum processing across Detectors
Total,Analysis-Data,CPU Cores,Total,Cores,546.424,46.215,341.175,686.428,823.713,823.713,823.713,343.526,1272.464,Sum processing across Detectors
Total,Analysis-Sim,CPU,Total,MHr,5.625,9.412,10.623,6.872,11.712,11.712,9.800,10.700,11.300,Sum processing across Detectors
Total,Analysis-Sim,CPU Wall,Total,MHr,8.036,13.446,15.175,9.818,16.732,16.732,14.000,15.286,16.143,Sum processing across Detectors
Total,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,10.091,16.885,19.055,12.328,21.011,21.011,17.580,19.194,20.271,Sum processing across Detectors
Total,Analysis-Sim,CPU Cores,Total,Cores,917.319,1534.980,1732.306,1120.760,1910.062,1910.062,1598.174,1744.945,1842.792,Sum processing across Detectors
Total,Total,GPU,Total,MHr,0.000,1.500,6.100,6.100,24.500,24.500,26.000,26.110,37.730,Sum processing across Detectors
Total,Total,CPU,Total,MHr,18.043,25.104,36.814,35.665,62.391,58.206,48.235,52.320,78.125,Sum processing across Detectors
Total,Total,CPU Wall,Total,MHr,25.775,35.863,52.591,50.950,89.129,83.152,68.907,74.742,111.607,Sum processing across Detectors
Total,Total,CPU kHS23-Yr,Total,kHS23-Yr,32.366,45.034,66.039,63.978,111.920,104.415,86.527,93.854,140.146,Sum processing across Detectors
Total,Total,CPU Cores,Total,Cores,2942.376,4093.981,6003.548,5816.214,10174.581,9492.231,7866.060,8532.208,12740.501,Sum processing across Detectors
SP,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
SP,Reco-Sim,Disk,Total,TB,1650.000,1650.000,1650.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
SP,Reco-Sim,Tape,Total,TB,1100.000,1100.000,1100.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Reco-Data,Disk,Total,TB,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
SP,Reco-Data,Tape,Total,TB,227.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
SP,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Raw-Data,Disk,Total,TB,0.000,0.000,2800.000,700.000,700.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
